10853	5	0.641700000000000
10853	5	0.951100000000000
10886	4	2
10886	4	2
10886	4	1.80830000000000
10886	4	1.80190000000000
10886	4	2
10886	18	1.06560000000000
10886	18	0.982200000000000
10886	8	0.0739000000000000
10886	8	0.531100000000000
10886	5	0.579200000000000
10886	5	0.106700000000000
10886	5	0.575600000000000
10886	5	0.275300000000000
10886	5	0.0258000000000000
10886	5	0.496700000000000
10886	5	0.610600000000000
10886	5	0.548300000000000
10886	5	0.0825000000000000
10886	5	0.411700000000000
10886	5	0.203300000000000
10886	5	0.366100000000000
10886	5	0.0297000000000000
10886	5	0.924200000000000
10886	5	1.43110000000000
10886	5	1.32500000000000
10886	5	2
10886	5	2
10886	5	2
10886	5	0.687500000000000
10886	5	0.688300000000000
10886	5	0.00750000000000000
11021	6	0.0225000000000000
11021	6	0.349200000000000
11021	6	1.58080000000000
11021	3	0.0522000000000000
11021	3	0.787800000000000
11021	3	0.718600000000000
11021	3	0.0167000000000000
11021	3	0.222800000000000
11021	3	0.640000000000000
11021	3	0.0331000000000000
11021	107	0.0511000000000000
11021	107	0.355000000000000
11021	107	0.0536000000000000
11021	3	0.588600000000000
11021	3	0.161400000000000
11021	18	1.97190000000000
11021	18	0.0292000000000000
11001	123	0.141100000000000
11001	123	0.119700000000000
11001	123	0.674400000000000
11001	123	0.0444000000000000
11001	123	0.0486000000000000
11001	123	0.0219000000000000
11001	123	0.0372000000000000
11001	123	0.200300000000000
11001	123	0.0214000000000000
11001	123	0.0186000000000000
11001	123	0.0364000000000000
11001	128	0.108100000000000
11001	128	0.645600000000000
11001	6	0.0922000000000000
11001	6	0.143100000000000
11001	128	0.0261000000000000
11001	128	0.0892000000000000
11001	128	0.340000000000000
11001	123	0.0611000000000000
11001	128	0.0264000000000000
11001	123	0.220300000000000
11001	123	0.667200000000000
11001	106	0.0242000000000000
11001	106	0.0256000000000000
11001	128	0.0194000000000000
11001	128	0.231400000000000
11001	128	0.154400000000000
11001	114	0.165000000000000
11001	123	1.46080000000000
11001	123	0.338100000000000
11001	123	0.760800000000000
11001	123	0.0308000000000000
11001	123	0.0236000000000000
11001	123	0.162800000000000
11001	1	0.746700000000000
11001	128	1.53640000000000
11001	128	0.240300000000000
11001	128	0.228300000000000
11001	128	0.809700000000000
11001	128	0.210300000000000
11001	128	0.296100000000000
11001	123	0.600800000000000
11001	123	0.428300000000000
11001	123	0.301900000000000
11001	128	0.0442000000000000
11001	128	0.0322000000000000
11001	128	0.0183000000000000
11001	128	0.505000000000000
11001	128	0.395300000000000
11001	123	0.372800000000000
11001	123	0.353300000000000
11001	123	0.328900000000000
11001	123	0.0828000000000000
11001	123	0.500300000000000
11001	123	0.270800000000000
11001	114	0.267200000000000
11001	128	0.0369000000000000
11001	123	0.801900000000000
11001	123	0.416400000000000
11001	123	0.571100000000000
11075	2	0.0700000000000000
11075	6	0.0408000000000000
11075	3	0.0222000000000000
11075	2	0.0500000000000000
11075	2	0.242800000000000
11075	2	0.0275000000000000
11075	15	0.0192000000000000
